id;bc;G_f_type;G_f_start;G_f_stop;G_f_init;G_f_final;eta_f_type;eta_f_start;eta_f_stop;eta_f_init;eta_f_final
BoilerNoise-bc4-s1-042;4;1;270;672;0;0.403649505;0;0;0;0;0
BoilerNoise-bc4-s1-043;4;2;231;672;0;0.133333398;0;0;0;0;0
BoilerNoise-bc4-s1-044;4;2;437;672;0;0.419695642;0;0;0;0;0
BoilerNoise-bc4-s1-045;4;2;214;672;0;0.177084196;0;0;0;0;0
BoilerNoise-bc4-s1-046;4;2;496;672;0;0.138586395;0;0;0;0;0
BoilerNoise-bc4-s1-047;4;1;358;672;0;0.02611248;0;0;0;0;0
BoilerNoise-bc4-s1-048;4;2;373;672;0;0.263088899;0;0;0;0;0
BoilerNoise-bc4-s1-049;4;2;38;672;0;0.328143355;0;0;0;0;0
BoilerNoise-bc4-s1-050;4;1;87;672;0;0.365108379;0;0;0;0;0
BoilerNoise-bc4-s1-051;4;2;221;672;0;0.355953785;0;0;0;0;0
BoilerNoise-bc4-s1-052;4;2;28;672;0;0.303299842;0;0;0;0;0
BoilerNoise-bc4-s1-053;4;1;183;672;0;0.124630405;0;0;0;0;0
BoilerNoise-bc4-s1-054;4;2;191;672;0;0.378969857;0;0;0;0;0
BoilerNoise-bc4-s1-055;4;2;301;672;0;0.223346055;0;0;0;0;0
BoilerNoise-bc4-s1-056;4;1;638;672;0;0.253033968;0;0;0;0;0
BoilerNoise-bc4-s1-057;4;1;556;672;0;0.60128056;0;0;0;0;0
BoilerNoise-bc4-s1-058;4;2;532;672;0;0.617499794;0;0;0;0;0
BoilerNoise-bc4-s1-059;4;2;300;672;0;0.396728327;0;0;0;0;0
BoilerNoise-bc4-s1-060;4;1;139;672;0;0.574082099;0;0;0;0;0
BoilerNoise-bc4-s1-061;4;1;555;672;0;0.172234415;0;0;0;0;0
BoilerNoise-bc4-s1-062;4;1;74;672;0;0.136749176;0;0;0;0;0
BoilerNoise-bc4-s1-063;4;2;462;672;0;0.330367379;0;0;0;0;0
BoilerNoise-bc4-s1-064;4;1;183;672;0;0.180164839;0;0;0;0;0
BoilerNoise-bc4-s1-065;4;1;615;672;0;0.140845737;0;0;0;0;0
BoilerNoise-bc4-s1-066;4;1;275;672;0;0.21304165;0;0;0;0;0
BoilerNoise-bc4-s1-067;4;1;436;672;0;0.21568214;0;0;0;0;0
BoilerNoise-bc4-s1-068;4;1;160;672;0;0.219514957;0;0;0;0;0
BoilerNoise-bc4-s1-069;4;1;241;672;0;0.168892038;0;0;0;0;0
BoilerNoise-bc4-s1-070;4;2;541;672;0;0.358494674;0;0;0;0;0
BoilerNoise-bc4-s1-071;4;1;458;672;0;0.334398386;0;0;0;0;0
BoilerNoise-bc4-s1-072;4;2;56;672;0;0.122453251;0;0;0;0;0
BoilerNoise-bc4-s1-073;4;1;482;672;0;0.427138756;0;0;0;0;0
BoilerNoise-bc4-s1-074;4;1;132;672;0;0.211311885;0;0;0;0;0
BoilerNoise-bc4-s1-075;4;1;136;672;0;0.078519043;0;0;0;0;0
BoilerNoise-bc4-s1-076;4;2;317;672;0;0.104234469;0;0;0;0;0
BoilerNoise-bc4-s1-077;4;1;141;672;0;0.13774127;0;0;0;0;0
BoilerNoise-bc4-s1-078;4;2;182;672;0;0.205934917;0;0;0;0;0
BoilerNoise-bc4-s1-079;4;1;274;672;0;0.744345734;0;0;0;0;0
BoilerNoise-bc4-s1-080;4;2;86;672;0;0.280582467;0;0;0;0;0
BoilerNoise-bc4-s1-081;4;2;579;672;0;0.271711329;0;0;0;0;0
BoilerNoise-bc4-s1-082;4;2;90;672;0;0.038757327;0;0;0;0;0
BoilerNoise-bc4-s1-083;4;1;276;672;0;0.251470856;0;0;0;0;0
BoilerNoise-bc4-s1-084;4;1;430;672;0;0.123689344;0;0;0;0;0
BoilerNoise-bc4-s1-085;4;1;669;672;0;0.258985891;0;0;0;0;0
BoilerNoise-bc4-s1-086;4;1;191;672;0;0.57404616;0;0;0;0;0
BoilerNoise-bc4-s1-087;4;2;347;672;0;0.418466989;0;0;0;0;0
BoilerNoise-bc4-s1-088;4;2;347;672;0;0.519575385;0;0;0;0;0
BoilerNoise-bc4-s1-089;4;1;298;672;0;0.583729524;0;0;0;0;0
BoilerNoise-bc4-s1-090;4;2;192;672;0;0.181538466;0;0;0;0;0
BoilerNoise-bc4-s1-091;4;2;425;672;0;0.111264933;0;0;0;0;0
BoilerNoise-bc4-s1-092;4;2;344;672;0;0.133124618;0;0;0;0;0
BoilerNoise-bc4-s1-093;4;1;132;672;0;0.189289457;0;0;0;0;0
BoilerNoise-bc4-s1-094;4;1;171;672;0;0.710589355;0;0;0;0;0
BoilerNoise-bc4-s1-095;4;1;591;672;0;0.110560353;0;0;0;0;0
BoilerNoise-bc4-s1-096;4;1;263;672;0;0.005499788;0;0;0;0;0
BoilerNoise-bc4-s1-097;4;1;287;672;0;0.116880448;0;0;0;0;0
BoilerNoise-bc4-s1-098;4;1;395;672;0;0.39666378;0;0;0;0;0
BoilerNoise-bc4-s1-099;4;1;279;672;0;0.216939447;0;0;0;0;0
BoilerNoise-bc4-s1-100;4;1;405;672;0;0.008173788;0;0;0;0;0
BoilerNoise-bc4-s2-000;4;0;0;0;0;0;2;91;672;0;0.063675695
BoilerNoise-bc4-s2-001;4;0;0;0;0;0;2;340;672;0;0.112808317
BoilerNoise-bc4-s2-002;4;0;0;0;0;0;2;195;672;0;0.132924324
BoilerNoise-bc4-s2-003;4;0;0;0;0;0;2;312;672;0;0.045473987
BoilerNoise-bc4-s2-004;4;0;0;0;0;0;2;31;672;0;0.192237501
BoilerNoise-bc4-s2-005;4;0;0;0;0;0;1;181;672;0;0.207854241
BoilerNoise-bc4-s2-006;4;0;0;0;0;0;2;370;672;0;0.181290428
BoilerNoise-bc4-s2-007;4;0;0;0;0;0;1;42;672;0;0.178905346
BoilerNoise-bc4-s2-008;4;0;0;0;0;0;1;209;672;0;0.277932238
BoilerNoise-bc4-s2-009;4;0;0;0;0;0;2;312;672;0;0.396470994
BoilerNoise-bc4-s2-010;4;0;0;0;0;0;1;75;672;0;0.248221841
BoilerNoise-bc4-s2-011;4;0;0;0;0;0;2;38;672;0;0.487050523
BoilerNoise-bc4-s2-012;4;0;0;0;0;0;2;666;672;0;0.265654601
BoilerNoise-bc4-s2-013;4;0;0;0;0;0;2;14;672;0;0.09294739
BoilerNoise-bc4-s2-014;4;0;0;0;0;0;2;509;672;0;0.088015912
BoilerNoise-bc4-s2-015;4;0;0;0;0;0;1;410;672;0;0.106959109
BoilerNoise-bc4-s2-016;4;0;0;0;0;0;2;295;672;0;0.285622028
BoilerNoise-bc4-s2-017;4;0;0;0;0;0;1;377;672;0;0.283593572
BoilerNoise-bc4-s2-018;4;0;0;0;0;0;2;311;672;0;0.477677674
BoilerNoise-bc4-s2-019;4;0;0;0;0;0;2;625;672;0;0.215442391
BoilerNoise-bc4-s2-020;4;0;0;0;0;0;1;517;672;0;0.875662484
BoilerNoise-bc4-s2-021;4;0;0;0;0;0;2;403;672;0;0.361077815
BoilerNoise-bc4-s2-022;4;0;0;0;0;0;1;513;672;0;0.443040722
BoilerNoise-bc4-s2-023;4;0;0;0;0;0;1;519;672;0;0.601839986
BoilerNoise-bc4-s2-024;4;0;0;0;0;0;2;334;672;0;0.134383564
BoilerNoise-bc4-s2-025;4;0;0;0;0;0;1;186;672;0;0.05741506
BoilerNoise-bc4-s2-026;4;0;0;0;0;0;2;126;672;0;0.080689353
BoilerNoise-bc4-s2-027;4;0;0;0;0;0;1;141;672;0;0.042193018
BoilerNoise-bc4-s2-028;4;0;0;0;0;0;2;212;672;0;0.122909283
BoilerNoise-bc4-s2-029;4;0;0;0;0;0;2;620;672;0;0.254808515
BoilerNoise-bc4-s2-030;4;0;0;0;0;0;2;216;672;0;0.10325964
BoilerNoise-bc4-s2-031;4;0;0;0;0;0;2;65;672;0;0.220845852
BoilerNoise-bc4-s2-032;4;0;0;0;0;0;2;505;672;0;0.449775742
BoilerNoise-bc4-s2-033;4;0;0;0;0;0;1;15;672;0;0.643779824
BoilerNoise-bc4-s2-034;4;0;0;0;0;0;1;509;672;0;0.089186584
BoilerNoise-bc4-s2-035;4;0;0;0;0;0;1;366;672;0;0.442440995
BoilerNoise-bc4-s2-036;4;0;0;0;0;0;2;646;672;0;0.096047003
BoilerNoise-bc4-s2-037;4;0;0;0;0;0;2;571;672;0;0.117352753
BoilerNoise-bc4-s2-038;4;0;0;0;0;0;2;330;672;0;0.149799185
BoilerNoise-bc4-s2-039;4;0;0;0;0;0;2;69;672;0;0.070651103
BoilerNoise-bc4-s2-040;4;0;0;0;0;0;2;38;672;0;0.301369605
BoilerNoise-bc4-s2-041;4;0;0;0;0;0;1;11;672;0;0.115816261
BoilerNoise-bc4-s2-042;4;0;0;0;0;0;1;292;672;0;0.135073123
BoilerNoise-bc4-s2-043;4;0;0;0;0;0;2;372;672;0;0.134565349
BoilerNoise-bc4-s2-044;4;0;0;0;0;0;1;198;672;0;0.109604354
BoilerNoise-bc4-s2-045;4;0;0;0;0;0;2;531;672;0;0.174852155
BoilerNoise-bc4-s2-046;4;0;0;0;0;0;1;312;672;0;0.386152125
BoilerNoise-bc4-s2-047;4;0;0;0;0;0;1;510;672;0;0.009215415
BoilerNoise-bc4-s2-048;4;0;0;0;0;0;2;234;672;0;0.442371764
BoilerNoise-bc4-s2-049;4;0;0;0;0;0;2;573;672;0;0.377486528
BoilerNoise-bc4-s2-050;4;0;0;0;0;0;2;503;672;0;0.108305632
BoilerNoise-bc4-s2-051;4;0;0;0;0;0;1;619;672;0;0.027355389
BoilerNoise-bc4-s2-052;4;0;0;0;0;0;1;512;672;0;0.214204336
BoilerNoise-bc4-s2-053;4;0;0;0;0;0;1;278;672;0;0.059308789
BoilerNoise-bc4-s2-054;4;0;0;0;0;0;1;266;672;0;0.129475201
BoilerNoise-bc4-s2-055;4;0;0;0;0;0;2;304;672;0;0.412646285
BoilerNoise-bc4-s2-056;4;0;0;0;0;0;1;535;672;0;0.001144907
BoilerNoise-bc4-s2-057;4;0;0;0;0;0;1;635;672;0;0.667664072
BoilerNoise-bc4-s2-058;4;0;0;0;0;0;1;94;672;0;0.277142005
BoilerNoise-bc4-s2-059;4;0;0;0;0;0;2;234;672;0;0.099105362
BoilerNoise-bc4-s2-060;4;0;0;0;0;0;1;136;672;0;0.312744026
BoilerNoise-bc4-s2-061;4;0;0;0;0;0;2;352;672;0;0.058027165
BoilerNoise-bc4-s2-062;4;0;0;0;0;0;2;398;672;0;0.07844828
BoilerNoise-bc4-s2-063;4;0;0;0;0;0;1;8;672;0;0.421754186
BoilerNoise-bc4-s2-064;4;0;0;0;0;0;2;464;672;0;0.021171851
BoilerNoise-bc4-s2-065;4;0;0;0;0;0;1;96;672;0;0.003650595
BoilerNoise-bc4-s2-066;4;0;0;0;0;0;1;43;672;0;0.574908201
BoilerNoise-bc4-s2-067;4;0;0;0;0;0;2;440;672;0;0.264033886
BoilerNoise-bc4-s2-068;4;0;0;0;0;0;1;123;672;0;0.414423327
BoilerNoise-bc4-s2-069;4;0;0;0;0;0;1;484;672;0;0.165054501
BoilerNoise-bc4-s2-070;4;0;0;0;0;0;2;374;672;0;0.184858426
BoilerNoise-bc4-s2-071;4;0;0;0;0;0;1;185;672;0;0.262437361
BoilerNoise-bc4-s2-072;4;0;0;0;0;0;2;256;672;0;0.695855819
BoilerNoise-bc4-s2-073;4;0;0;0;0;0;2;39;672;0;0.662392982
BoilerNoise-bc4-s2-074;4;0;0;0;0;0;2;550;672;0;0.33711434
BoilerNoise-bc4-s2-075;4;0;0;0;0;0;2;202;672;0;0.186222988
BoilerNoise-bc4-s2-076;4;0;0;0;0;0;2;270;672;0;0.280202869
BoilerNoise-bc4-s2-077;4;0;0;0;0;0;2;162;672;0;0.337332257
BoilerNoise-bc4-s2-078;4;0;0;0;0;0;2;393;672;0;0.341607757
BoilerNoise-bc4-s2-079;4;0;0;0;0;0;2;361;672;0;0.161578983
BoilerNoise-bc4-s2-080;4;0;0;0;0;0;2;601;672;0;0.641877256
BoilerNoise-bc4-s2-081;4;0;0;0;0;0;2;60;672;0;0.139134858
BoilerNoise-bc4-s2-082;4;0;0;0;0;0;1;190;672;0;0.193990085
BoilerNoise-bc4-s2-083;4;0;0;0;0;0;2;533;672;0;0.254730098
BoilerNoise-bc4-s2-084;4;0;0;0;0;0;1;344;672;0;0.07327746
BoilerNoise-bc4-s2-085;4;0;0;0;0;0;2;394;672;0;0.232125439
BoilerNoise-bc4-s2-086;4;0;0;0;0;0;1;589;672;0;0.423121342
BoilerNoise-bc4-s2-087;4;0;0;0;0;0;2;150;672;0;0.496714002
BoilerNoise-bc4-s2-088;4;0;0;0;0;0;1;328;672;0;0.067917379
BoilerNoise-bc4-s2-089;4;0;0;0;0;0;1;13;672;0;0.099624578
BoilerNoise-bc4-s2-090;4;0;0;0;0;0;1;659;672;0;0.417250866
BoilerNoise-bc4-s2-091;4;0;0;0;0;0;2;190;672;0;0.23447348
BoilerNoise-bc4-s2-092;4;0;0;0;0;0;1;658;672;0;0.130374289
BoilerNoise-bc4-s2-093;4;0;0;0;0;0;2;371;672;0;0.228489991
BoilerNoise-bc4-s2-094;4;0;0;0;0;0;2;521;672;0;0.170249508
BoilerNoise-bc4-s2-095;4;0;0;0;0;0;1;655;672;0;0.050516593
BoilerNoise-bc4-s2-096;4;0;0;0;0;0;1;233;672;0;0.212149269
BoilerNoise-bc4-s2-097;4;0;0;0;0;0;1;371;672;0;0.274624402
BoilerNoise-bc4-s2-098;4;0;0;0;0;0;1;388;672;0;0.147390055
BoilerNoise-bc4-s2-099;4;0;0;0;0;0;1;165;672;0;0.444953097
BoilerNoise-bc4-s2-100;4;0;0;0;0;0;1;254;672;0;0.172942341
BoilerNoise-bc4-s3-000;4;1;500;672;0;0.366399715;1;500;672;0;0.366399715
BoilerNoise-bc4-s3-001;4;1;249;672;0;0.071028886;1;249;672;0;0.071028886
BoilerNoise-bc4-s3-002;4;1;88;672;0;0.170272995;1;88;672;0;0.170272995
BoilerNoise-bc4-s3-003;4;2;170;672;0;0.003102635;2;170;672;0;0.003102635
BoilerNoise-bc4-s3-004;4;2;98;672;0;0.122789243;2;98;672;0;0.122789243
BoilerNoise-bc4-s3-005;4;1;567;672;0;0.255844911;1;567;672;0;0.255844911
BoilerNoise-bc4-s3-006;4;2;108;672;0;0.468201374;2;108;672;0;0.468201374
BoilerNoise-bc4-s3-007;4;2;467;672;0;0.087581802;2;467;672;0;0.087581802
BoilerNoise-bc4-s3-008;4;2;374;672;0;0.033873511;2;374;672;0;0.033873511
BoilerNoise-bc4-s3-009;4;1;17;672;0;0.074635875;1;17;672;0;0.074635875
BoilerNoise-bc4-s3-010;4;2;622;672;0;0.10254612;2;622;672;0;0.10254612
BoilerNoise-bc4-s3-011;4;2;663;672;0;0.144837906;2;663;672;0;0.144837906
BoilerNoise-bc4-s3-012;4;2;175;672;0;0.506950614;2;175;672;0;0.506950614
BoilerNoise-bc4-s3-013;4;2;89;672;0;0.450119037;2;89;672;0;0.450119037
BoilerNoise-bc4-s3-014;4;1;78;672;0;0.145646824;1;78;672;0;0.145646824
BoilerNoise-bc4-s3-015;4;1;559;672;0;0.051910148;1;559;672;0;0.051910148
BoilerNoise-bc4-s3-016;4;1;490;672;0;0.561097512;1;490;672;0;0.561097512
BoilerNoise-bc4-s3-017;4;2;552;672;0;0.361748308;2;552;672;0;0.361748308
BoilerNoise-bc4-s3-018;4;1;436;672;0;0.13910222;1;436;672;0;0.13910222
BoilerNoise-bc4-s3-019;4;1;520;672;0;0.215335385;1;520;672;0;0.215335385
BoilerNoise-bc4-s3-020;4;1;389;672;0;0.358261956;1;389;672;0;0.358261956
BoilerNoise-bc4-s3-021;4;1;289;672;0;0.442887619;1;289;672;0;0.442887619
BoilerNoise-bc4-s3-022;4;2;155;672;0;0.514092529;2;155;672;0;0.514092529
BoilerNoise-bc4-s3-023;4;2;334;672;0;0.046740674;2;334;672;0;0.046740674
BoilerNoise-bc4-s3-024;4;1;372;672;0;0.068027102;1;372;672;0;0.068027102
BoilerNoise-bc4-s3-025;4;2;548;672;0;0.047602227;2;548;672;0;0.047602227
BoilerNoise-bc4-s3-026;4;1;509;672;0;0.061909693;1;509;672;0;0.061909693
BoilerNoise-bc4-s3-027;4;2;51;672;0;0.153132231;2;51;672;0;0.153132231
BoilerNoise-bc4-s3-028;4;1;412;672;0;0.09238231;1;412;672;0;0.09238231
BoilerNoise-bc4-s3-029;4;1;90;672;0;0.028814066;1;90;672;0;0.028814066
BoilerNoise-bc4-s3-030;4;2;58;672;0;0.067917192;2;58;672;0;0.067917192
BoilerNoise-bc4-s3-031;4;2;446;672;0;0.058163624;2;446;672;0;0.058163624
BoilerNoise-bc4-s3-032;4;1;30;672;0;0.003794517;1;30;672;0;0.003794517
BoilerNoise-bc4-s3-033;4;2;79;672;0;0.27014929;2;79;672;0;0.27014929
BoilerNoise-bc4-s3-034;4;2;316;672;0;0.295637605;2;316;672;0;0.295637605
BoilerNoise-bc4-s3-035;4;2;498;672;0;0.040887137;2;498;672;0;0.040887137
BoilerNoise-bc4-s3-036;4;1;265;672;0;0.004206423;1;265;672;0;0.004206423
BoilerNoise-bc4-s3-037;4;2;519;672;0;0.141450457;2;519;672;0;0.141450457
BoilerNoise-bc4-s3-038;4;2;287;672;0;0.295086686;2;287;672;0;0.295086686
BoilerNoise-bc4-s3-039;4;1;411;672;0;0.492784213;1;411;672;0;0.492784213
BoilerNoise-bc4-s3-040;4;2;620;672;0;0.374466601;2;620;672;0;0.374466601
BoilerNoise-bc4-s3-041;4;2;484;672;0;0.40543274;2;484;672;0;0.40543274
BoilerNoise-bc4-s3-042;4;2;229;672;0;0.28286041;2;229;672;0;0.28286041
BoilerNoise-bc4-s3-043;4;1;566;672;0;0.644318286;1;566;672;0;0.644318286
BoilerNoise-bc4-s3-044;4;2;351;672;0;0.082904042;2;351;672;0;0.082904042
BoilerNoise-bc4-s3-045;4;1;669;672;0;0.505682956;1;669;672;0;0.505682956
BoilerNoise-bc4-s3-046;4;2;459;672;0;0.326922432;2;459;672;0;0.326922432
BoilerNoise-bc4-s3-047;4;2;500;672;0;0.308213894;2;500;672;0;0.308213894
BoilerNoise-bc4-s3-048;4;2;241;672;0;0.162461624;2;241;672;0;0.162461624
BoilerNoise-bc4-s3-049;4;2;395;672;0;0.250225404;2;395;672;0;0.250225404
BoilerNoise-bc4-s3-050;4;2;11;672;0;0.009679056;2;11;672;0;0.009679056
BoilerNoise-bc4-s3-051;4;2;139;672;0;0.117806509;2;139;672;0;0.117806509
BoilerNoise-bc4-s3-052;4;2;80;672;0;0.161726113;2;80;672;0;0.161726113
BoilerNoise-bc4-s3-053;4;2;452;672;0;0.340671796;2;452;672;0;0.340671796
BoilerNoise-bc4-s3-054;4;1;604;672;0;0.48082519;1;604;672;0;0.48082519
BoilerNoise-bc4-s3-055;4;2;275;672;0;0.212151549;2;275;672;0;0.212151549
BoilerNoise-bc4-s3-056;4;2;128;672;0;0.125587003;2;128;672;0;0.125587003
BoilerNoise-bc4-s3-057;4;1;662;672;0;0.069532553;1;662;672;0;0.069532553
BoilerNoise-bc4-s3-058;4;1;600;672;0;0.208524877;1;600;672;0;0.208524877
BoilerNoise-bc4-s3-059;4;1;448;672;0;0.044834976;1;448;672;0;0.044834976
BoilerNoise-bc4-s3-060;4;1;204;672;0;0.733753286;1;204;672;0;0.733753286
BoilerNoise-bc4-s3-061;4;1;480;672;0;0.192767403;1;480;672;0;0.192767403
BoilerNoise-bc4-s3-062;4;2;276;672;0;0.103901952;2;276;672;0;0.103901952
BoilerNoise-bc4-s3-063;4;1;44;672;0;0.105104887;1;44;672;0;0.105104887
BoilerNoise-bc4-s3-064;4;2;301;672;0;0.069057478;2;301;672;0;0.069057478
BoilerNoise-bc4-s3-065;4;1;158;672;0;0.106322655;1;158;672;0;0.106322655
BoilerNoise-bc4-s3-066;4;2;91;672;0;0.398780918;2;91;672;0;0.398780918
BoilerNoise-bc4-s3-067;4;2;37;672;0;0.263873875;2;37;672;0;0.263873875
BoilerNoise-bc4-s3-068;4;1;110;672;0;0.425375714;1;110;672;0;0.425375714
BoilerNoise-bc4-s3-069;4;2;96;672;0;0.310408214;2;96;672;0;0.310408214
BoilerNoise-bc4-s3-070;4;1;388;672;0;0.360126299;1;388;672;0;0.360126299
BoilerNoise-bc4-s3-071;4;1;652;672;0;0.073265495;1;652;672;0;0.073265495
BoilerNoise-bc4-s3-072;4;1;12;672;0;0.382377576;1;12;672;0;0.382377576
BoilerNoise-bc4-s3-073;4;1;111;672;0;0.025643565;1;111;672;0;0.025643565
BoilerNoise-bc4-s3-074;4;1;366;672;0;0.050871491;1;366;672;0;0.050871491
BoilerNoise-bc4-s3-075;4;1;472;672;0;0.292700516;1;472;672;0;0.292700516
BoilerNoise-bc4-s3-076;4;2;122;672;0;0.676745534;2;122;672;0;0.676745534
BoilerNoise-bc4-s3-077;4;1;212;672;0;0.171683844;1;212;672;0;0.171683844
BoilerNoise-bc4-s3-078;4;1;204;672;0;0.166232771;1;204;672;0;0.166232771
BoilerNoise-bc4-s3-079;4;2;43;672;0;0.10980804;2;43;672;0;0.10980804
BoilerNoise-bc4-s3-080;4;1;560;672;0;0.481660308;1;560;672;0;0.481660308
BoilerNoise-bc4-s3-081;4;1;47;672;0;0.146425855;1;47;672;0;0.146425855
BoilerNoise-bc4-s3-082;4;1;181;672;0;0.069728308;1;181;672;0;0.069728308
BoilerNoise-bc4-s3-083;4;1;231;672;0;0.285189825;1;231;672;0;0.285189825
BoilerNoise-bc4-s3-084;4;1;129;672;0;0.040369393;1;129;672;0;0.040369393
BoilerNoise-bc4-s3-085;4;1;242;672;0;0.19506656;1;242;672;0;0.19506656
BoilerNoise-bc4-s3-086;4;2;103;672;0;0.140794745;2;103;672;0;0.140794745
BoilerNoise-bc4-s3-087;4;1;578;672;0;0.351165826;1;578;672;0;0.351165826
BoilerNoise-bc4-s3-088;4;2;352;672;0;0.150444265;2;352;672;0;0.150444265
BoilerNoise-bc4-s3-089;4;1;634;672;0;0.023636772;1;634;672;0;0.023636772
BoilerNoise-bc4-s3-090;4;1;73;672;0;0.121333327;1;73;672;0;0.121333327
BoilerNoise-bc4-s3-091;4;1;162;672;0;0.081379008;1;162;672;0;0.081379008
BoilerNoise-bc4-s3-092;4;2;59;672;0;0.103424098;2;59;672;0;0.103424098
BoilerNoise-bc4-s3-093;4;1;297;672;0;0.433371715;1;297;672;0;0.433371715
BoilerNoise-bc4-s3-094;4;1;9;672;0;0.199989511;1;9;672;0;0.199989511
BoilerNoise-bc4-s3-095;4;1;637;672;0;0.676059344;1;637;672;0;0.676059344
BoilerNoise-bc4-s3-096;4;2;624;672;0;0.307648023;2;624;672;0;0.307648023
BoilerNoise-bc4-s3-097;4;2;465;672;0;0.136801241;2;465;672;0;0.136801241
BoilerNoise-bc4-s3-098;4;1;463;672;0;0.097756943;1;463;672;0;0.097756943
BoilerNoise-bc4-s3-099;4;2;269;672;0;0.002697229;2;269;672;0;0.002697229
BoilerNoise-bc5-s0-000;5;0;0;0;0;0;0;0;0;0;0
BoilerNoise-bc5-s1-000;5;2;58;672;0;0.171417794;0;0;0;0;0
BoilerNoise-bc5-s1-001;5;1;398;672;0;0.007069724;0;0;0;0;0
BoilerNoise-bc5-s1-002;5;2;308;672;0;0.283332928;0;0;0;0;0
BoilerNoise-bc5-s1-003;5;2;528;672;0;0.184332602;0;0;0;0;0
BoilerNoise-bc5-s1-004;5;2;248;672;0;0.043661906;0;0;0;0;0
BoilerNoise-bc5-s1-005;5;1;430;672;0;0.599959371;0;0;0;0;0
BoilerNoise-bc5-s1-006;5;2;403;672;0;0.41315476;0;0;0;0;0
BoilerNoise-bc5-s1-007;5;2;150;672;0;0.323724217;0;0;0;0;0
BoilerNoise-bc5-s1-008;5;1;516;672;0;0.118615229;0;0;0;0;0
BoilerNoise-bc5-s1-009;5;1;75;672;0;0.013160068;0;0;0;0;0
BoilerNoise-bc5-s1-010;5;2;541;672;0;0.06064237;0;0;0;0;0
BoilerNoise-bc5-s1-011;5;1;129;672;0;0.454168263;0;0;0;0;0
BoilerNoise-bc5-s1-012;5;2;245;672;0;0.623331797;0;0;0;0;0
BoilerNoise-bc5-s1-013;5;1;276;672;0;0.198504835;0;0;0;0;0
BoilerNoise-bc5-s1-014;5;1;546;672;0;0.034554125;0;0;0;0;0
BoilerNoise-bc5-s1-015;5;2;170;672;0;0.305178354;0;0;0;0;0
BoilerNoise-bc5-s1-016;5;1;154;672;0;0.169784287;0;0;0;0;0
BoilerNoise-bc5-s1-017;5;2;630;672;0;0.602964467;0;0;0;0;0
BoilerNoise-bc5-s1-018;5;2;619;672;0;0.136525203;0;0;0;0;0
BoilerNoise-bc5-s1-019;5;2;153;672;0;0.046302411;0;0;0;0;0
BoilerNoise-bc5-s1-020;5;2;123;672;0;0.749159246;0;0;0;0;0
BoilerNoise-bc5-s1-021;5;1;602;672;0;0.155009689;0;0;0;0;0
BoilerNoise-bc5-s1-022;5;2;476;672;0;0.464235307;0;0;0;0;0
BoilerNoise-bc5-s1-023;5;2;647;672;0;0.09880308;0;0;0;0;0
BoilerNoise-bc5-s1-024;5;1;294;672;0;0.166913223;0;0;0;0;0
BoilerNoise-bc5-s1-025;5;1;290;672;0;0.229013208;0;0;0;0;0
BoilerNoise-bc5-s1-026;5;2;41;672;0;0.316625851;0;0;0;0;0
BoilerNoise-bc5-s1-027;5;1;39;672;0;0.110166858;0;0;0;0;0
BoilerNoise-bc5-s1-028;5;2;515;672;0;0.036326755;0;0;0;0;0
BoilerNoise-bc5-s1-029;5;1;200;672;0;0.088756805;0;0;0;0;0
BoilerNoise-bc5-s1-030;5;1;441;672;0;0.031608479;0;0;0;0;0
BoilerNoise-bc5-s1-031;5;2;180;672;0;0.529606768;0;0;0;0;0
BoilerNoise-bc5-s1-032;5;2;114;672;0;0.235777768;0;0;0;0;0
BoilerNoise-bc5-s1-033;5;1;469;672;0;0.119517076;0;0;0;0;0
BoilerNoise-bc5-s1-034;5;1;529;672;0;0.256532036;0;0;0;0;0
BoilerNoise-bc5-s1-035;5;2;402;672;0;0.016571796;0;0;0;0;0
BoilerNoise-bc5-s1-036;5;1;435;672;0;0.208097891;0;0;0;0;0
BoilerNoise-bc5-s1-037;5;2;198;672;0;0.157334585;0;0;0;0;0
BoilerNoise-bc5-s1-038;5;1;666;672;0;0.521192724;0;0;0;0;0
BoilerNoise-bc5-s1-039;5;2;147;672;0;0.239463462;0;0;0;0;0
BoilerNoise-bc5-s1-040;5;2;187;672;0;0.134528725;0;0;0;0;0
BoilerNoise-bc5-s1-041;5;1;555;672;0;0.173772254;0;0;0;0;0
BoilerNoise-bc5-s1-042;5;2;569;672;0;0.19116675;0;0;0;0;0
BoilerNoise-bc5-s1-043;5;2;167;672;0;0.096462699;0;0;0;0;0
BoilerNoise-bc5-s1-044;5;2;37;672;0;0.2534142;0;0;0;0;0
BoilerNoise-bc5-s1-045;5;2;170;672;0;0.230387894;0;0;0;0;0
BoilerNoise-bc5-s1-046;5;1;373;672;0;0.140795347;0;0;0;0;0
BoilerNoise-bc5-s1-047;5;1;129;672;0;0.491493834;0;0;0;0;0
BoilerNoise-bc5-s1-048;5;1;88;672;0;0.314888462;0;0;0;0;0
BoilerNoise-bc5-s1-049;5;1;143;672;0;0.025701777;0;0;0;0;0
BoilerNoise-bc5-s1-050;5;2;324;672;0;0.155320716;0;0;0;0;0
BoilerNoise-bc5-s1-051;5;1;620;672;0;0.47341774;0;0;0;0;0
BoilerNoise-bc5-s1-052;5;1;467;672;0;0.4300018;0;0;0;0;0
